Tiempo_s,Canal_1_raw,Canal_2_raw,Canal_1_uV,Canal_2_uV
4.0469,-878,-3265,-17560.0000,-65300.0000
4.0547,-947,-2880,-18940.0000,-57600.0000
4.0625,-843,-3046,-16860.0000,-60920.0000
4.0703,-940,-3626,-18800.0000,-72520.0000
4.0781,-1480,-3974,-29600.0000,-79480.0000
4.0859,-1405,-3672,-28100.0000,-73440.0000
4.0938,-1309,-3657,-26180.0000,-73140.0000
4.1016,-1692,-3902,-33840.0000,-78040.0000
4.1094,-1900,-3209,-38000.0000,-64180.0000
4.1172,-2012,-3223,-40240.0000,-64460.0000
4.1250,-2355,-3331,-47100.0000,-66620.0000
4.1328,-2323,-2968,-46460.0000,-59360.0000
4.1406,-2327,-2976,-46540.0000,-59520.0000
4.1484,-2442,-3131,-48840.0000,-62620.0000
4.1562,-2229,-2624,-44580.0000,-52480.0000
4.1641,-2266,-3009,-45320.0000,-60180.0000
4.1719,-2484,-3391,-49680.0000,-67820.0000
4.1797,-2769,-3198,-55380.0000,-63960.0000
4.1875,-2734,-3064,-54680.0000,-61280.0000
4.1953,-2630,-3107,-52600.0000,-62140.0000
4.2031,-2514,-2969,-50280.0000,-59380.0000
4.2109,-2632,-2657,-52640.0000,-53140.0000
4.2188,-2648,-2447,-52960.0000,-48940.0000
4.2266,-2899,-3116,-57980.0000,-62320.0000
4.2344,-2845,-3144,-56900.0000,-62880.0000
4.2422,-2927,-2866,-58540.0000,-57320.0000
4.2500,-2937,-2965,-58740.0000,-59300.0000
4.2578,-2652,-2887,-53040.0000,-57740.0000
4.2656,-2572,-2456,-51440.0000,-49120.0000
4.2734,-3181,-2955,-63620.0000,-59100.0000
4.2812,-3088,-3044,-61760.0000,-60880.0000
4.2891,-3120,-2609,-62400.0000,-52180.0000
4.2969,-3021,-2729,-60420.0000,-54580.0000
4.3047,-2859,-3092,-57180.0000,-61840.0000
4.3125,-2892,-2871,-57840.0000,-57420.0000
4.3203,-2978,-2752,-59560.0000,-55040.0000
4.3281,-2899,-2766,-57980.0000,-55320.0000
4.3359,-2827,-3261,-56540.0000,-65220.0000
4.3438,-2495,-3342,-49900.0000,-66840.0000
4.3516,-2973,-3024,-59460.0000,-60480.0000
4.3594,-3288,-2842,-65760.0000,-56840.0000
4.3672,-2874,-2672,-57480.0000,-53440.0000
4.3750,-2644,-2544,-52880.0000,-50880.0000
4.3828,-2890,-2764,-57800.0000,-55280.0000
4.3906,-2765,-2320,-55300.0000,-46400.0000
4.3984,-2766,-2362,-55320.0000,-47240.0000
4.4062,-2614,-3114,-52280.0000,-62280.0000
4.4141,-2406,-3167,-48120.0000,-63340.0000
4.4219,-2513,-2648,-50260.0000,-52960.0000
4.4297,-2597,-2744,-51940.0000,-54880.0000
4.4375,-2557,-2601,-51140.0000,-52020.0000
4.4453,-2663,-2601,-53260.0000,-52020.0000
4.4531,-2529,-2742,-50580.0000,-54840.0000
4.4609,-2499,-2455,-49980.0000,-49100.0000
4.4688,-2563,-2245,-51260.0000,-44900.0000
4.4766,-2616,-2694,-52320.0000,-53880.0000
4.4844,-2522,-2418,-50440.0000,-48360.0000
4.4922,-2513,-2498,-50260.0000,-49960.0000
4.5000,-2621,-2600,-52420.0000,-52000.0000
4.5078,-2585,-2345,-51700.0000,-46900.0000
4.5156,-2484,-2190,-49680.0000,-43800.0000
4.5234,-2202,-1945,-44040.0000,-38900.0000
4.5312,-2237,-1666,-44740.0000,-33320.0000
4.5391,-2571,-2255,-51420.0000,-45100.0000
4.5469,-2640,-2200,-52800.0000,-44000.0000
4.5547,-2389,-1777,-47780.0000,-35540.0000
4.5625,-2307,-1747,-46140.0000,-34940.0000
4.5703,-2474,-1882,-49480.0000,-37640.0000
4.5781,-2380,-1685,-47600.0000,-33700.0000
4.5859,-2304,-1952,-46080.0000,-39040.0000
4.5938,-2596,-2091,-51920.0000,-41820.0000
4.6016,-2695,-2206,-53900.0000,-44120.0000
4.6094,-2443,-1874,-48860.0000,-37480.0000
4.6172,-2215,-1561,-44300.0000,-31220.0000
4.6250,-2294,-1695,-45880.0000,-33900.0000
4.6328,-2194,-1822,-43880.0000,-36440.0000
4.6406,-2274,-1691,-45480.0000,-33820.0000
4.6484,-2385,-1861,-47700.0000,-37220.0000
4.6562,-1884,-1636,-37680.0000,-32720.0000
4.6641,-2053,-1570,-41060.0000,-31400.0000
4.6719,-2832,-1741,-56640.0000,-34820.0000
4.6797,-2291,-1640,-45820.0000,-32800.0000
4.6875,-1812,-1403,-36240.0000,-28060.0000
4.6953,-2354,-1608,-47080.0000,-32160.0000
4.7031,-2454,-1319,-49080.0000,-26380.0000
4.7109,-2146,-1574,-42920.0000,-31480.0000
4.7188,-2633,-2204,-52660.0000,-44080.0000
4.7266,-2932,-2046,-58640.0000,-40920.0000
4.7344,-2704,-1460,-54080.0000,-29200.0000
4.7422,-2639,-1805,-52780.0000,-36100.0000
4.7500,-2860,-1961,-57200.0000,-39220.0000
4.7578,-3044,-1429,-60880.0000,-28580.0000
4.7656,-2852,-1570,-57040.0000,-31400.0000
4.7734,-2929,-2026,-58580.0000,-40520.0000
4.7812,-2969,-1588,-59380.0000,-31760.0000
4.7891,-2826,-1815,-56520.0000,-36300.0000
4.7969,-2960,-2042,-59200.0000,-40840.0000
4.8047,-2964,-1325,-59280.0000,-26500.0000
4.8125,-2923,-1510,-58460.0000,-30200.0000
4.8203,-3103,-2310,-62060.0000,-46200.0000
4.8281,-2974,-1807,-59480.0000,-36140.0000
4.8359,-2796,-1659,-55920.0000,-33180.0000
4.8438,-3228,-1965,-64560.0000,-39300.0000
4.8516,-3236,-1901,-64720.0000,-38020.0000
4.8594,-3036,-1796,-60720.0000,-35920.0000
4.8672,-3227,-1631,-64540.0000,-32620.0000
4.8750,-3100,-1358,-62000.0000,-27160.0000
4.8828,-2951,-1998,-59020.0000,-39960.0000
4.8906,-3339,-2230,-66780.0000,-44600.0000
4.8984,-3166,-1832,-63320.0000,-36640.0000
4.9062,-3160,-1727,-63200.0000,-34540.0000
4.9141,-3233,-1834,-64660.0000,-36680.0000
4.9219,-3266,-1770,-65320.0000,-35400.0000
4.9297,-3213,-1847,-64260.0000,-36940.0000
4.9375,-3290,-1792,-65800.0000,-35840.0000
4.9453,-3091,-1917,-61820.0000,-38340.0000
4.9531,-3075,-1716,-61500.0000,-34320.0000
4.9609,-3099,-1734,-61980.0000,-34680.0000
4.9688,-3236,-1966,-64720.0000,-39320.0000
4.9766,-3221,-1982,-64420.0000,-39640.0000
4.9844,-3300,-1697,-66000.0000,-33940.0000
4.9922,-3340,-1661,-66800.0000,-33220.0000
5.0000,-3255,-1633,-65100.0000,-32660.0000
5.0078,-3094,-1838,-61880.0000,-36760.0000
5.0156,-3003,-1943,-60060.0000,-38860.0000
5.0234,-2784,-1678,-55680.0000,-33560.0000
5.0312,-3075,-1471,-61500.0000,-29420.0000
5.0391,-3257,-1636,-65140.0000,-32720.0000
5.0469,-3076,-1713,-61520.0000,-34260.0000
5.0547,-3117,-1911,-62340.0000,-38220.0000
5.0625,-3117,-1834,-62340.0000,-36680.0000
5.0703,-2957,-1588,-59140.0000,-31760.0000
5.0781,-3302,-1727,-66040.0000,-34540.0000
5.0859,-3314,-1882,-66280.0000,-37640.0000
5.0938,-3139,-1772,-62780.0000,-35440.0000
5.1016,-3176,-1667,-63520.0000,-33340.0000
5.1094,-3313,-1740,-66260.0000,-34800.0000
5.1172,-3294,-1909,-65880.0000,-38180.0000
5.1250,-3067,-1712,-61340.0000,-34240.0000
5.1328,-3105,-1605,-62100.0000,-32100.0000
5.1406,-3369,-1865,-67380.0000,-37300.0000
5.1484,-3165,-1822,-63300.0000,-36440.0000
5.1562,-2971,-1247,-59420.0000,-24940.0000
5.1641,-3189,-1523,-63780.0000,-30460.0000
5.1719,-3367,-1951,-67340.0000,-39020.0000
5.1797,-3210,-1748,-64200.0000,-34960.0000
5.1875,-3103,-1697,-62060.0000,-33940.0000
5.1953,-3065,-2037,-61300.0000,-40740.0000
5.2031,-3513,-2152,-70260.0000,-43040.0000
5.2109,-3845,-2230,-76900.0000,-44600.0000
5.2188,-3645,-2143,-72900.0000,-42860.0000
5.2266,-3367,-2001,-67340.0000,-40020.0000
5.2344,-3471,-2036,-69420.0000,-40720.0000
5.2422,-3479,-2041,-69580.0000,-40820.0000
5.2500,-3391,-1820,-67820.0000,-36400.0000
5.2578,-3471,-1890,-69420.0000,-37800.0000
5.2656,-3548,-1904,-70960.0000,-38080.0000
5.2734,-3407,-1716,-68140.0000,-34320.0000
5.2812,-3341,-1675,-66820.0000,-33500.0000
5.2891,-3314,-1722,-66280.0000,-34440.0000
5.2969,-3206,-1715,-64120.0000,-34300.0000
5.3047,-3301,-1921,-66020.0000,-38420.0000
5.3125,-3329,-2035,-66580.0000,-40700.0000
5.3203,-3198,-1767,-63960.0000,-35340.0000
5.3281,-3285,-1557,-65700.0000,-31140.0000
5.3359,-3338,-1786,-66760.0000,-35720.0000
5.3438,-3184,-1932,-63680.0000,-38640.0000
5.3516,-3306,-1684,-66120.0000,-33680.0000
5.3594,-3363,-1550,-67260.0000,-31000.0000
5.3672,-3334,-1821,-66680.0000,-36420.0000
5.3750,-3277,-1959,-65540.0000,-39180.0000
5.3828,-3206,-1791,-64120.0000,-35820.0000
5.3906,-3305,-1593,-66100.0000,-31860.0000
5.3984,-3171,-1830,-63420.0000,-36600.0000
5.4062,-3081,-2125,-61620.0000,-42500.0000
5.4141,-3271,-1999,-65420.0000,-39980.0000
5.4219,-3341,-1745,-66820.0000,-34900.0000
5.4297,-3142,-1831,-62840.0000,-36620.0000
5.4375,-3033,-1858,-60660.0000,-37160.0000
5.4453,-2895,-1813,-57900.0000,-36260.0000
5.4531,-2755,-1832,-55100.0000,-36640.0000
5.4609,-2797,-1941,-55940.0000,-38820.0000
5.4688,-2850,-1766,-57000.0000,-35320.0000
5.4766,-2849,-1536,-56980.0000,-30720.0000
5.4844,-2823,-1702,-56460.0000,-34040.0000
5.4922,-2820,-1903,-56400.0000,-38060.0000
5.5000,-2896,-2007,-57920.0000,-40140.0000
5.5078,-2934,-1993,-58680.0000,-39860.0000
5.5156,-2949,-1715,-58980.0000,-34300.0000
5.5234,-2926,-1698,-58520.0000,-33960.0000
5.5312,-2683,-2055,-53660.0000,-41100.0000
5.5391,-2687,-2067,-53740.0000,-41340.0000
5.5469,-2834,-1919,-56680.0000,-38380.0000
5.5547,-2705,-1933,-54100.0000,-38660.0000
5.5625,-2501,-1748,-50020.0000,-34960.0000
5.5703,-2429,-1679,-48580.0000,-33580.0000
5.5781,-2686,-1844,-53720.0000,-36880.0000
5.5859,-2712,-1776,-54240.0000,-35520.0000
5.5938,-2532,-1543,-50640.0000,-30860.0000
5.6016,-2555,-1740,-51100.0000,-34800.0000
5.6094,-2756,-2021,-55120.0000,-40420.0000
5.6172,-2655,-2047,-53100.0000,-40940.0000
5.6250,-2560,-1910,-51200.0000,-38200.0000
5.6328,-2724,-1888,-54480.0000,-37760.0000
5.6406,-2844,-1977,-56880.0000,-39540.0000
5.6484,-2753,-1685,-55060.0000,-33700.0000
5.6562,-2696,-1741,-53920.0000,-34820.0000
5.6641,-2675,-2100,-53500.0000,-42000.0000
5.6719,-2540,-1995,-50800.0000,-39900.0000
5.6797,-2547,-1588,-50940.0000,-31760.0000
5.6875,-2618,-1808,-52360.0000,-36160.0000
5.6953,-2624,-2086,-52480.0000,-41720.0000
5.7031,-2525,-2049,-50500.0000,-40980.0000
5.7109,-2610,-2059,-52200.0000,-41180.0000
5.7188,-2746,-2058,-54920.0000,-41160.0000
5.7266,-2779,-1916,-55580.0000,-38320.0000
5.7344,-2650,-1937,-53000.0000,-38740.0000
5.7422,-2573,-2005,-51460.0000,-40100.0000
5.7500,-2640,-2057,-52800.0000,-41140.0000
5.7578,-2591,-1946,-51820.0000,-38920.0000
5.7656,-2646,-1743,-52920.0000,-34860.0000
5.7734,-2742,-1968,-54840.0000,-39360.0000
5.7812,-2541,-2127,-50820.0000,-42540.0000
5.7891,-2445,-2108,-48900.0000,-42160.0000
5.7969,-2816,-2186,-56320.0000,-43720.0000
5.8047,-2796,-2061,-55920.0000,-41220.0000
5.8125,-2688,-1929,-53760.0000,-38580.0000
5.8203,-2788,-2349,-55760.0000,-46980.0000
5.8281,-2608,-2320,-52160.0000,-46400.0000
5.8359,-2538,-2232,-50760.0000,-44640.0000
5.8438,-2822,-2225,-56440.0000,-44500.0000
5.8516,-2712,-1972,-54240.0000,-39440.0000
5.8594,-2539,-1813,-50780.0000,-36260.0000
5.8672,-2722,-2373,-54440.0000,-47460.0000
5.8750,-2972,-2632,-59440.0000,-52640.0000
5.8828,-3210,-2395,-64200.0000,-47900.0000
5.8906,-3314,-2340,-66280.0000,-46800.0000
5.8984,-3238,-2556,-64760.0000,-51120.0000
5.9062,-3251,-2372,-65020.0000,-47440.0000
5.9141,-3272,-2423,-65440.0000,-48460.0000
5.9219,-3285,-2670,-65700.0000,-53400.0000
5.9297,-3383,-2429,-67660.0000,-48580.0000
5.9375,-3551,-2185,-71020.0000,-43700.0000
5.9453,-3425,-2789,-68500.0000,-55780.0000
5.9531,-3343,-2965,-66860.0000,-59300.0000
5.9609,-3467,-2731,-69340.0000,-54620.0000
5.9688,-3503,-2451,-70060.0000,-49020.0000
5.9766,-3211,-2502,-64220.0000,-50040.0000
5.9844,-3114,-2698,-62280.0000,-53960.0000
5.9922,-3198,-2593,-63960.0000,-51860.0000
6.0000,-3264,-2387,-65280.0000,-47740.0000
6.0078,-3364,-2721,-67280.0000,-54420.0000
6.0156,-3358,-2698,-67160.0000,-53960.0000
6.0234,-3212,-2595,-64240.0000,-51900.0000
6.0312,-3285,-2703,-65700.0000,-54060.0000
6.0391,-3406,-2528,-68120.0000,-50560.0000
6.0469,-3199,-2397,-63980.0000,-47940.0000
6.0547,-3090,-2791,-61800.0000,-55820.0000
6.0625,-3313,-2542,-66260.0000,-50840.0000
6.0703,-3428,-2506,-68560.0000,-50120.0000
6.0781,-3255,-2918,-65100.0000,-58360.0000
6.0859,-3185,-2826,-63700.0000,-56520.0000
6.0938,-3323,-2665,-66460.0000,-53300.0000
6.1016,-3614,-2865,-72280.0000,-57300.0000
6.1094,-3696,-2754,-73920.0000,-55080.0000
6.1172,-3587,-2653,-71740.0000,-53060.0000
6.1250,-3595,-2504,-71900.0000,-50080.0000
6.1328,-3644,-2600,-72880.0000,-52000.0000
6.1406,-3601,-2660,-72020.0000,-53200.0000
6.1484,-3703,-2727,-74060.0000,-54540.0000
6.1562,-3726,-2826,-74520.0000,-56520.0000
6.1641,-3678,-2919,-73560.0000,-58380.0000
6.1719,-3592,-2860,-71840.0000,-57200.0000
6.1797,-3717,-2875,-74340.0000,-57500.0000
6.1875,-3828,-2646,-76560.0000,-52920.0000
6.1953,-3544,-2665,-70880.0000,-53300.0000
6.2031,-3445,-2986,-68900.0000,-59720.0000
6.2109,-3702,-3004,-74040.0000,-60080.0000
6.2188,-3725,-2846,-74500.0000,-56920.0000
6.2266,-3639,-2914,-72780.0000,-58280.0000
6.2344,-3596,-2798,-71920.0000,-55960.0000
6.2422,-3560,-2783,-71200.0000,-55660.0000
6.2500,-3516,-2967,-70320.0000,-59340.0000
6.2578,-3585,-2944,-71700.0000,-58880.0000
6.2656,-3570,-2716,-71400.0000,-54320.0000
6.2734,-3552,-2804,-71040.0000,-56080.0000
6.2812,-3439,-3008,-68780.0000,-60160.0000
6.2891,-3585,-3039,-71700.0000,-60780.0000
6.2969,-3813,-2875,-76260.0000,-57500.0000
6.3047,-3514,-2799,-70280.0000,-55980.0000
6.3125,-3340,-3036,-66800.0000,-60720.0000
6.3203,-3534,-3038,-70680.0000,-60760.0000
6.3281,-3586,-2639,-71720.0000,-52780.0000
6.3359,-3524,-2760,-70480.0000,-55200.0000
6.3438,-3531,-3170,-70620.0000,-63400.0000
6.3516,-3467,-3215,-69340.0000,-64300.0000
6.3594,-3496,-3092,-69920.0000,-61840.0000
6.3672,-3484,-2966,-69680.0000,-59320.0000
6.3750,-3364,-2780,-67280.0000,-55600.0000
6.3828,-3266,-2821,-65320.0000,-56420.0000
6.3906,-3319,-2807,-66380.0000,-56140.0000
6.3984,-3318,-2739,-66360.0000,-54780.0000
6.4062,-3272,-2996,-65440.0000,-59920.0000
6.4141,-3198,-3093,-63960.0000,-61860.0000
6.4219,-3206,-2964,-64120.0000,-59280.0000
6.4297,-3292,-2967,-65840.0000,-59340.0000
6.4375,-3255,-2956,-65100.0000,-59120.0000
6.4453,-3219,-2850,-64380.0000,-57000.0000
6.4531,-3271,-3058,-65420.0000,-61160.0000
6.4609,-3428,-3083,-68560.0000,-61660.0000
6.4688,-3362,-2952,-67240.0000,-59040.0000
6.4766,-3233,-3010,-64660.0000,-60200.0000
6.4844,-3196,-2997,-63920.0000,-59940.0000
6.4922,-3253,-2931,-65060.0000,-58620.0000
6.5000,-3230,-3019,-64600.0000,-60380.0000
6.5078,-3085,-2978,-61700.0000,-59560.0000
6.5156,-3017,-2867,-60340.0000,-57340.0000
6.5234,-3200,-2953,-64000.0000,-59060.0000
6.5312,-3218,-3099,-64360.0000,-61980.0000
6.5391,-3117,-3145,-62340.0000,-62900.0000
6.5469,-3068,-3067,-61360.0000,-61340.0000
6.5547,-3108,-2725,-62160.0000,-54500.0000
6.5625,-3147,-2782,-62940.0000,-55640.0000
6.5703,-3322,-3261,-66440.0000,-65220.0000
6.5781,-3548,-3456,-70960.0000,-69120.0000
6.5859,-3731,-3289,-74620.0000,-65780.0000
6.5938,-3756,-3300,-75120.0000,-66000.0000
6.6016,-3783,-3249,-75660.0000,-64980.0000
6.6094,-3830,-3159,-76600.0000,-63180.0000
6.6172,-3817,-3259,-76340.0000,-65180.0000
6.6250,-3794,-3254,-75880.0000,-65080.0000
6.6328,-3780,-2962,-75600.0000,-59240.0000
6.6406,-3685,-3193,-73700.0000,-63860.0000
6.6484,-3710,-3634,-74200.0000,-72680.0000
6.6562,-3791,-3476,-75820.0000,-69520.0000
6.6641,-3858,-3298,-77160.0000,-65960.0000
6.6719,-3758,-3478,-75160.0000,-69560.0000
6.6797,-3855,-3488,-77100.0000,-69760.0000
6.6875,-3877,-3355,-77540.0000,-67100.0000
6.6953,-3786,-3145,-75720.0000,-62900.0000
6.7031,-3746,-3117,-74920.0000,-62340.0000
6.7109,-3694,-3489,-73880.0000,-69780.0000
6.7188,-3574,-3632,-71480.0000,-72640.0000
6.7266,-3721,-3432,-74420.0000,-68640.0000
6.7344,-3870,-3366,-77400.0000,-67320.0000
6.7422,-3782,-3534,-75640.0000,-70680.0000
6.7500,-3706,-3555,-74120.0000,-71100.0000
6.7578,-3783,-3382,-75660.0000,-67640.0000
6.7656,-3699,-3222,-73980.0000,-64440.0000
6.7734,-3667,-3341,-73340.0000,-66820.0000
6.7812,-3776,-3604,-75520.0000,-72080.0000
6.7891,-3868,-3600,-77360.0000,-72000.0000
6.7969,-3920,-3508,-78400.0000,-70160.0000
6.8047,-3947,-3567,-78940.0000,-71340.0000
6.8125,-3871,-3668,-77420.0000,-73360.0000
6.8203,-3922,-3612,-78440.0000,-72240.0000
6.8281,-3986,-3521,-79720.0000,-70420.0000
6.8359,-3840,-3654,-76800.0000,-73080.0000
6.8438,-3536,-3594,-70720.0000,-71880.0000
6.8516,-3139,-3367,-62780.0000,-67340.0000
6.8594,-2668,-3267,-53360.0000,-65340.0000
6.8672,-2394,-3119,-47880.0000,-62380.0000
6.8750,-2373,-2948,-47460.0000,-58960.0000
6.8828,-2344,-3083,-46880.0000,-61660.0000
6.8906,-2223,-3102,-44460.0000,-62040.0000
6.8984,-2335,-3003,-46700.0000,-60060.0000
6.9062,-2423,-3055,-48460.0000,-61100.0000
6.9141,-2233,-3058,-44660.0000,-61160.0000
6.9219,-2228,-3057,-44560.0000,-61140.0000
6.9297,-2406,-3067,-48120.0000,-61340.0000
6.9375,-2337,-2960,-46740.0000,-59200.0000
6.9453,-2405,-3171,-48100.0000,-63420.0000
6.9531,-2483,-3377,-49660.0000,-67540.0000
6.9609,-2405,-3166,-48100.0000,-63320.0000
6.9688,-2595,-3206,-51900.0000,-64120.0000
6.9766,-2656,-3337,-53120.0000,-66740.0000
6.9844,-2428,-3175,-48560.0000,-63500.0000
6.9922,-2444,-3116,-48880.0000,-62320.0000
7.0000,-2430,-3053,-48600.0000,-61060.0000
7.0078,-2153,-2833,-43060.0000,-56660.0000
7.0156,-2220,-3095,-44400.0000,-61900.0000
7.0234,-2354,-3495,-47080.0000,-69900.0000
7.0312,-2357,-3307,-47140.0000,-66140.0000
7.0391,-2546,-3074,-50920.0000,-61480.0000
7.0469,-2577,-3205,-51540.0000,-64100.0000
7.0547,-2254,-3244,-45080.0000,-64880.0000
7.0625,-2348,-3103,-46960.0000,-62060.0000
7.0703,-2464,-3221,-49280.0000,-64420.0000
7.0781,-2279,-3251,-45580.0000,-65020.0000
7.0859,-2214,-2997,-44280.0000,-59940.0000
7.0938,-2209,-3033,-44180.0000,-60660.0000
7.1016,-2135,-3228,-42700.0000,-64560.0000
7.1094,-2212,-3157,-44240.0000,-63140.0000
7.1172,-2294,-3089,-45880.0000,-61780.0000
7.1250,-2250,-3185,-45000.0000,-63700.0000
7.1328,-2284,-3187,-45680.0000,-63740.0000
7.1406,-2264,-3108,-45280.0000,-62160.0000
7.1484,-2255,-2960,-45100.0000,-59200.0000
7.1562,-2358,-3123,-47160.0000,-62460.0000
7.1641,-2288,-3343,-45760.0000,-66860.0000
7.1719,-2179,-3128,-43580.0000,-62560.0000
7.1797,-2067,-2850,-41340.0000,-57000.0000
7.1875,-2177,-3086,-43540.0000,-61720.0000
7.1953,-2234,-3243,-44680.0000,-64860.0000
7.2031,-2211,-3222,-44220.0000,-64440.0000
7.2109,-2086,-3253,-41720.0000,-65060.0000
7.2188,-1955,-3171,-39100.0000,-63420.0000
7.2266,-1974,-2998,-39480.0000,-59960.0000
7.2344,-2126,-3019,-42520.0000,-60380.0000
7.2422,-2028,-3142,-40560.0000,-62840.0000
7.2500,-1890,-3134,-37800.0000,-62680.0000
7.2578,-1874,-3113,-37480.0000,-62260.0000
7.2656,-1909,-3039,-38180.0000,-60780.0000
7.2734,-1930,-3085,-38600.0000,-61700.0000
7.2812,-2052,-3114,-41040.0000,-62280.0000
7.2891,-1970,-3022,-39400.0000,-60440.0000
7.2969,-1901,-3094,-38020.0000,-61880.0000
7.3047,-1981,-3245,-39620.0000,-64900.0000
7.3125,-1908,-2998,-38160.0000,-59960.0000
7.3203,-1709,-2840,-34180.0000,-56800.0000
7.3281,-1756,-3032,-35120.0000,-60640.0000
7.3359,-1763,-2959,-35260.0000,-59180.0000
7.3438,-1709,-2872,-34180.0000,-57440.0000
7.3516,-1791,-3082,-35820.0000,-61640.0000
7.3594,-1812,-2977,-36240.0000,-59540.0000
7.3672,-1717,-2935,-34340.0000,-58700.0000
7.3750,-1847,-3204,-36940.0000,-64080.0000
7.3828,-1912,-3133,-38240.0000,-62660.0000
7.3906,-1836,-2975,-36720.0000,-59500.0000
7.3984,-1811,-3011,-36220.0000,-60220.0000
7.4062,-1769,-3031,-35380.0000,-60620.0000
7.4141,-1720,-3162,-34400.0000,-63240.0000
7.4219,-1753,-3218,-35060.0000,-64360.0000
7.4297,-1801,-3072,-36020.0000,-61440.0000
7.4375,-1869,-3096,-37380.0000,-61920.0000
7.4453,-1761,-3186,-35220.0000,-63720.0000
7.4531,-1688,-2916,-33760.0000,-58320.0000
7.4609,-1777,-2815,-35540.0000,-56300.0000
7.4688,-1827,-3072,-36540.0000,-61440.0000
7.4766,-1751,-3119,-35020.0000,-62380.0000
7.4844,-1574,-2966,-31480.0000,-59320.0000
7.4922,-1625,-3066,-32500.0000,-61320.0000
7.5000,-2117,-3248,-42340.0000,-64960.0000
7.5078,-2474,-3348,-49480.0000,-66960.0000
7.5156,-2447,-3561,-48940.0000,-71220.0000
7.5234,-2563,-3571,-51260.0000,-71420.0000
7.5312,-2704,-3490,-54080.0000,-69800.0000
7.5391,-2520,-3433,-50400.0000,-68660.0000
7.5469,-2670,-3564,-53400.0000,-71280.0000
7.5547,-2785,-3527,-55700.0000,-70540.0000
7.5625,-2566,-3468,-51320.0000,-69360.0000
7.5703,-2617,-3651,-52340.0000,-73020.0000
7.5781,-2794,-3581,-55880.0000,-71620.0000
7.5859,-2609,-3301,-52180.0000,-66020.0000
7.5938,-2624,-3497,-52480.0000,-69940.0000
7.6016,-2822,-3651,-56440.0000,-73020.0000
7.6094,-2655,-3524,-53100.0000,-70480.0000
7.6172,-2559,-3570,-51180.0000,-71400.0000
7.6250,-2653,-3587,-53060.0000,-71740.0000
7.6328,-2600,-3520,-52000.0000,-70400.0000
7.6406,-2647,-3655,-52940.0000,-73100.0000
7.6484,-2837,-3499,-56740.0000,-69980.0000
7.6562,-2835,-3347,-56700.0000,-66940.0000
7.6641,-2756,-3518,-55120.0000,-70360.0000
7.6719,-2622,-3620,-52440.0000,-72400.0000
7.6797,-2631,-3535,-52620.0000,-70700.0000
7.6875,-2681,-3526,-53620.0000,-70520.0000
7.6953,-2756,-3482,-55120.0000,-69640.0000
7.7031,-2549,-3511,-50980.0000,-70220.0000
7.7109,-2345,-3491,-46900.0000,-69820.0000
7.7188,-2492,-3336,-49840.0000,-66720.0000
7.7266,-2608,-3292,-52160.0000,-65840.0000
7.7344,-2585,-3428,-51700.0000,-68560.0000
7.7422,-2596,-3386,-51920.0000,-67720.0000
7.7500,-2445,-3337,-48900.0000,-66740.0000
7.7578,-2369,-3291,-47380.0000,-65820.0000
7.7656,-2530,-3287,-50600.0000,-65740.0000
7.7734,-2475,-3193,-49500.0000,-63860.0000
7.7812,-2318,-3319,-46360.0000,-66380.0000
7.7891,-2561,-3371,-51220.0000,-67420.0000
7.7969,-2628,-3314,-52560.0000,-66280.0000
7.8047,-2543,-3384,-50860.0000,-67680.0000
7.8125,-2488,-3353,-49760.0000,-67060.0000
7.8203,-2535,-3251,-50700.0000,-65020.0000
7.8281,-2563,-3466,-51260.0000,-69320.0000
7.8359,-2664,-3490,-53280.0000,-69800.0000
7.8438,-2663,-3310,-53260.0000,-66200.0000
7.8516,-2744,-3389,-54880.0000,-67780.0000
7.8594,-2609,-3380,-52180.0000,-67600.0000
7.8672,-2432,-3235,-48640.0000,-64700.0000
7.8750,-2400,-3368,-48000.0000,-67360.0000
7.8828,-2617,-3473,-52340.0000,-69460.0000
7.8906,-2632,-3373,-52640.0000,-67460.0000
7.8984,-2507,-3138,-50140.0000,-62760.0000
7.9062,-2437,-3075,-48740.0000,-61500.0000
7.9141,-2454,-3351,-49080.0000,-67020.0000
7.9219,-2499,-3530,-49980.0000,-70600.0000
7.9297,-2654,-3452,-53080.0000,-69040.0000
7.9375,-2640,-3341,-52800.0000,-66820.0000
7.9453,-2576,-3372,-51520.0000,-67440.0000
7.9531,-2407,-3347,-48140.0000,-66940.0000
7.9609,-2390,-3258,-47800.0000,-65160.0000
7.9688,-2539,-3237,-50780.0000,-64740.0000
7.9766,-2696,-3356,-53920.0000,-67120.0000
7.9844,-2440,-3383,-48800.0000,-67660.0000
