Tiempo_s,Canal_1,Canal_2
1817.5859,-3401,-2424
1817.5938,-2913,-2582
1817.6016,-2904,-2421
1817.6094,-3115,-2415
1817.6172,-3033,-2508
1817.6250,-2811,-2234
1817.6328,-2710,-2391
1817.6406,-2906,-2780
1817.6484,-2923,-2578
1817.6562,-2784,-2441
1817.6641,-2779,-2557
1817.6719,-2841,-2508
1817.6797,-2689,-2522
1817.6875,-2612,-2468
1817.6953,-2792,-2445
1817.7031,-2950,-2519
1817.7109,-2861,-2476
1817.7188,-2746,-2283
1817.7266,-2744,-2373
1817.7344,-2670,-2539
1817.7422,-2682,-2684
1817.7500,-2686,-2621
1817.7578,-2569,-2318
1817.7656,-2493,-2213
1817.7734,-2515,-2440
1817.7812,-2563,-2457
1817.7891,-2563,-2403
1817.7969,-2638,-2425
1817.8047,-2621,-2395
1817.8125,-2535,-2465
1817.8203,-2624,-2481
1817.8281,-2549,-2331
1817.8359,-2311,-2454
1817.8438,-2263,-2417
1817.8516,-2296,-2200
1817.8594,-2242,-2259
1817.8672,-2300,-2454
1817.8750,-2365,-2222
1817.8828,-2379,-2339
1817.8906,-2319,-2544
1817.8984,-2384,-2338
1817.9062,-2360,-2406
1817.9141,-2392,-2507
1817.9219,-2425,-2308
1817.9297,-2452,-2308
1817.9375,-2468,-2415
1817.9453,-2407,-2476
1817.9531,-2534,-2530
1817.9609,-2628,-2530
1817.9688,-2509,-2461
1817.9766,-2569,-2575
1817.9844,-2614,-2462
1817.9922,-2487,-2441
1818.0000,-2525,-2707
1818.0078,-2622,-2597
1818.0156,-2604,-2466
1818.0234,-2559,-2596
1818.0312,-2443,-2595
1818.0391,-2233,-2440
1818.0469,-2261,-2278
1818.0547,-2448,-2277
1818.0625,-2322,-2493
1818.0703,-2246,-2453
1818.0781,-2359,-2197
1818.0859,-2245,-2405
1818.0938,-2248,-2575
1818.1016,-2417,-2400
1818.1094,-2322,-2413
1818.1172,-2225,-2502
1818.1250,-2293,-2386
1818.1328,-2316,-2365
1818.1406,-2307,-2473
1818.1484,-2382,-2460
1818.1562,-2379,-2420
1818.1641,-2391,-2431
1818.1719,-2298,-2283
1818.1797,-2294,-2283
1818.1875,-2410,-2612
1818.1953,-2388,-2513
1818.2031,-2334,-2303
1818.2109,-2354,-2417
1818.2188,-2406,-2539
1818.2266,-2452,-2553
1818.2344,-2367,-2616
1818.2422,-2277,-2478
1818.2500,-2324,-2357
1818.2578,-2351,-2354
1818.2656,-2233,-2280
1818.2734,-2158,-2266
1818.2812,-2118,-2347
1818.2891,-2010,-2295
1818.2969,-2101,-2425
1818.3047,-2248,-2384
1818.3125,-2226,-2207
1818.3203,-2089,-2265
1818.3281,-2123,-2435
1818.3359,-2153,-2265
1818.3438,-2055,-2198
1818.3516,-2017,-2348
1818.3594,-2066,-2408
1818.3672,-2112,-2174
1818.3750,-2167,-2062
1818.3828,-2111,-2333
1818.3906,-2157,-2489
1818.3984,-2205,-2414
1818.4062,-2152,-2263
1818.4141,-2127,-2074
1818.4219,-2127,-2269
1818.4297,-2052,-2371
1818.4375,-2239,-2235
1818.4453,-2557,-2486
1818.4531,-2684,-2749
1818.4609,-2767,-2689
1818.4688,-2802,-2715
1818.4766,-2767,-2692
1818.4844,-2753,-2485
1818.4922,-2771,-2547
1818.5000,-2752,-2589
1818.5078,-2867,-2723
1818.5156,-2960,-2946
1818.5234,-2898,-2863
1818.5312,-2883,-2943
1818.5391,-2874,-3012
1818.5469,-2867,-2767
1818.5547,-2925,-2843
1818.5625,-2963,-2928
1818.5703,-2921,-2605
1818.5781,-2874,-2664
1818.5859,-2832,-3178
1818.5938,-2885,-2972
1818.6016,-2952,-2708
1818.6094,-2877,-2905
1818.6172,-2853,-3156
1818.6250,-2984,-3027
1818.6328,-3005,-2965
1818.6406,-2969,-2750
1818.6484,-2963,-2709
1818.6562,-2911,-2915
1818.6641,-2870,-3270
1818.6719,-2852,-3075
1818.6797,-2848,-2883
1818.6875,-2803,-2716
1818.6953,-2813,-2900
1818.7031,-2851,-3014
1818.7109,-2879,-2881
1818.7188,-2838,-2775
1818.7266,-2807,-2997
1818.7344,-2810,-2944
1818.7422,-2689,-2789
1818.7500,-2546,-2784
1818.7578,-2595,-2753
1818.7656,-2587,-2677
1818.7734,-2621,-2727
1818.7812,-2661,-2466
1818.7891,-2509,-2700
1818.7969,-2491,-2934
1818.8047,-2579,-2668
1818.8125,-2501,-2643
1818.8203,-2553,-2918
1818.8281,-2700,-2827
1818.8359,-2622,-2801
1818.8438,-2607,-2809
1818.8516,-2752,-2950
1818.8594,-2678,-2693
1818.8672,-2613,-2598
1818.8750,-2640,-2835
1818.8828,-2679,-2780
1818.8906,-2682,-2658
1818.8984,-2667,-2950
1818.9062,-2704,-2882
1818.9141,-2752,-2877
1818.9219,-2713,-2966
1818.9297,-2614,-2717
1818.9375,-2756,-2824
1818.9453,-2941,-3142
1818.9531,-2908,-2791
1818.9609,-2740,-2802
1818.9688,-2549,-3008
1818.9766,-2447,-2704
1818.9844,-2518,-2512
1818.9922,-2465,-2734
1819.0000,-2459,-2828
1819.0078,-2543,-2902
1819.0156,-2488,-2588
1819.0234,-2374,-2436
1819.0312,-2439,-2682
1819.0391,-2454,-2871
1819.0469,-2447,-2692
1819.0547,-2588,-2686
1819.0625,-2651,-2688
1819.0703,-2554,-2816
1819.0781,-2517,-2814
1819.0859,-2532,-2833
1819.0938,-2526,-2652
1819.1016,-2583,-2624
1819.1094,-2562,-2882
1819.1172,-2502,-2643
1819.1250,-2540,-2306
1819.1328,-2577,-2725
1819.1406,-2571,-2931
1819.1484,-2570,-2635
1819.1562,-2543,-2729
1819.1641,-2573,-2762
1819.1719,-2723,-2658
1819.1797,-2687,-2849
1819.1875,-2616,-2766
1819.1953,-2625,-2570
1819.2031,-2673,-2840
1819.2109,-2678,-2671
1819.2188,-2637,-2457
1819.2266,-2621,-2947
1819.2344,-2727,-2923
1819.2422,-2686,-2427
1819.2500,-2697,-2583
1819.2578,-2685,-2759
1819.2656,-2527,-2662
1819.2734,-2570,-2611
1819.2812,-2709,-2657
1819.2891,-2431,-2596
1819.2969,-2139,-2288
1819.3047,-2108,-2264
1819.3125,-2158,-2420
1819.3203,-2187,-2247
1819.3281,-2231,-2286
1819.3359,-2132,-2264
1819.3438,-2088,-2134
1819.3516,-2075,-2436
1819.3594,-2119,-2517
1819.3672,-2077,-1959
1819.3750,-2091,-2245
1819.3828,-2157,-2580
1819.3906,-2218,-2175
1819.3984,-2144,-2337
1819.4062,-2144,-2593
1819.4141,-2160,-2328
1819.4219,-2184,-2138
1819.4297,-2187,-2209
1819.4375,-2193,-2184
1819.4453,-2169,-2414
1819.4531,-2114,-2457
1819.4609,-2058,-2256
1819.4688,-2167,-2172
1819.4766,-2258,-2323
1819.4844,-2208,-2378
1819.4922,-2137,-2218
1819.5000,-2086,-2114
1819.5078,-2150,-2309
1819.5156,-2278,-2285
1819.5234,-2259,-2351
1819.5312,-2189,-2343
1819.5391,-2231,-2246
1819.5469,-2204,-2310
1819.5547,-2207,-2450
1819.5625,-2257,-2233
1819.5703,-2300,-2272
1819.5781,-2292,-2289
1819.5859,-2305,-2167
1819.5938,-2232,-2263
1819.6016,-2162,-2378
1819.6094,-2139,-2416
1819.6172,-2140,-2382
1819.6250,-2227,-2050
1819.6328,-2278,-1973
1819.6406,-2091,-2284
1819.6484,-1898,-2340
1819.6562,-1940,-2148
1819.6641,-2095,-2214
1819.6719,-2039,-1955
1819.6797,-1921,-2075
1819.6875,-1966,-2282
1819.6953,-2023,-2065
1819.7031,-1976,-1908
1819.7109,-1896,-2213
1819.7188,-1889,-2285
1819.7266,-1922,-2136
1819.7344,-2027,-2112
1819.7422,-2040,-2064
1819.7500,-2034,-2142
1819.7578,-2138,-2432
1819.7656,-2174,-2201
1819.7734,-2110,-1906
1819.7812,-2098,-2084
1819.7891,-2126,-2344
1819.7969,-2158,-2301
1819.8047,-2156,-2358
1819.8125,-2041,-2252
1819.8203,-2029,-2232
1819.8281,-2106,-2235
1819.8359,-2057,-2037
1819.8438,-2116,-2044
1819.8516,-2153,-2355
1819.8594,-2145,-2380
1819.8672,-2186,-2414
1819.8750,-2144,-2326
1819.8828,-2083,-2164
1819.8906,-2146,-2236
1819.8984,-2087,-2287
1819.9062,-2049,-2121
1819.9141,-2320,-2435
1819.9219,-2568,-2421
1819.9297,-2664,-2368
1819.9375,-2687,-2535
1819.9453,-2618,-2433
1819.9531,-2548,-2226
1819.9609,-2614,-2543
1819.9688,-2731,-2700
1819.9766,-2758,-2565
1819.9844,-2711,-2577
1819.9922,-2652,-2421
1820.0000,-2667,-2217
1820.0078,-2768,-2591
1820.0156,-2732,-2828
1820.0234,-2642,-2688
1820.0312,-2665,-2503
1820.0391,-2704,-2442
1820.0469,-2671,-2412
1820.0547,-2759,-2582
1820.0625,-2738,-2520
1820.0703,-2581,-2488
1820.0781,-2646,-2655
1820.0859,-2646,-2640
1820.0938,-2555,-2562
1820.1016,-2652,-2657
1820.1094,-2655,-2437
1820.1172,-2550,-2414
1820.1250,-2613,-2533
1820.1328,-2622,-2352
1820.1406,-2531,-2271
1820.1484,-2800,-2794
1820.1562,-3152,-2848
1820.1641,-3266,-2715
1820.1719,-3343,-2731
1820.1797,-3323,-2695
1820.1875,-3170,-2451
1820.1953,-3101,-2381
1820.2031,-3121,-2559
1820.2109,-3205,-2675
1820.2188,-3196,-2755
1820.2266,-3138,-2775
1820.2344,-3259,-2576
1820.2422,-3283,-2409
1820.2500,-3106,-2555
1820.2578,-3098,-2746
1820.2656,-3181,-2747
1820.2734,-3134,-2693
1820.2812,-3042,-2620
1820.2891,-3082,-2557
1820.2969,-3114,-2291
1820.3047,-3036,-2380
1820.3125,-3034,-2787
1820.3203,-3216,-2812
1820.3281,-3261,-2711
1820.3359,-3051,-2656
1820.3438,-2818,-2700
1820.3516,-2528,-2853
1820.3594,-2069,-3006
1820.3672,-1560,-2771
1820.3750,-1277,-2694
1820.3828,-1285,-2895
1820.3906,-1426,-2694
1820.3984,-1640,-2326
1820.4062,-1922,-2647
1820.4141,-2152,-3071
1820.4219,-2359,-2808
1820.4297,-2559,-2499
1820.4375,-2651,-2670
1820.4453,-2705,-2495
1820.4531,-2747,-2374
1820.4609,-2839,-2236
1820.4688,-2814,-2139
1820.4766,-2653,-2348
1820.4844,-2636,-2275
1820.4922,-2762,-1910
1820.5000,-2697,-2234
1820.5078,-2718,-2387
1820.5156,-2875,-2188
1820.5234,-2881,-2353
1820.5312,-2778,-2092
1820.5391,-2777,-1931
1820.5469,-2798,-2307
1820.5547,-2788,-2313
1820.5625,-2673,-2060
1820.5703,-2603,-2096
1820.5781,-2691,-2109
1820.5859,-2780,-2091
1820.5938,-2666,-2074
1820.6016,-2610,-1977
1820.6094,-2626,-2235
1820.6172,-2645,-2289
1820.6250,-2574,-2032
1820.6328,-2548,-2018
1820.6406,-2559,-2028
1820.6484,-2565,-2100
1820.6562,-2637,-2319
1820.6641,-2684,-2173
1820.6719,-2638,-1977
1820.6797,-2645,-2227
1820.6875,-2664,-2281
1820.6953,-2579,-2026
1820.7031,-2514,-1953
1820.7109,-2593,-2201
1820.7188,-2629,-2244
1820.7266,-2602,-2136
1820.7344,-2717,-2144
1820.7422,-2718,-2160
1820.7500,-2699,-2195
1820.7578,-2756,-2296
1820.7656,-2859,-2306
1820.7734,-2733,-2145
1820.7812,-2648,-2075
1820.7891,-2746,-2020
1820.7969,-2821,-2134
1820.8047,-2779,-2336
1820.8125,-2816,-2159
1820.8203,-2787,-2193
1820.8281,-2775,-2301
1820.8359,-2794,-2093
1820.8438,-2696,-1901
1820.8516,-2491,-1989
1820.8594,-2397,-2155
1820.8672,-2277,-2159
1820.8750,-2149,-1781
1820.8828,-2181,-2116
1820.8906,-2305,-2431
1820.8984,-2194,-1874
1820.9062,-2129,-1909
1820.9141,-2262,-2672
1820.9219,-2263,-2375
1820.9297,-2139,-1887
1820.9375,-2155,-2021
1820.9453,-2183,-2004
1820.9531,-2238,-2008
1820.9609,-2254,-2175
1820.9688,-2179,-1997
1820.9766,-2178,-1948
1820.9844,-2202,-2046
1820.9922,-2244,-1885
1821.0000,-2281,-2114
1821.0078,-2267,-2290
1821.0156,-2192,-2092
1821.0234,-2192,-1932
1821.0312,-2296,-1926
1821.0391,-2311,-1921
1821.0469,-2264,-1893
1821.0547,-2221,-2001
1821.0625,-2248,-2223
1821.0703,-2347,-2181
1821.0781,-2311,-1845
1821.0859,-2245,-2017
1821.0938,-2185,-1980
1821.1016,-2205,-1722
1821.1094,-2152,-1706
1821.1172,-2202,-1951
1821.1250,-2360,-2068
1821.1328,-2298,-2040
1821.1406,-2179,-1901
1821.1484,-2340,-1890
1821.1562,-2339,-2014
1821.1641,-2202,-2127
1821.1719,-2275,-1999
1821.1797,-2313,-1874
1821.1875,-2208,-1811
1821.1953,-2246,-1743
1821.2031,-2272,-1645
1821.2109,-2235,-1908
1821.2188,-2228,-2033
1821.2266,-2209,-1849
1821.2344,-2227,-1832
1821.2422,-2211,-1960
1821.2500,-2214,-1787
1821.2578,-2311,-1917
1821.2656,-2299,-1961
1821.2734,-2285,-1856
1821.2812,-2347,-1906
1821.2891,-2350,-2090
1821.2969,-2408,-1960
1821.3047,-2570,-1937
1821.3125,-2475,-1931
1821.3203,-2535,-2054
1821.3281,-2575,-2014
1821.3359,-2357,-1861
1821.3438,-2333,-1856
1821.3516,-2470,-1985
1821.3594,-2412,-1968
1821.3672,-2456,-1725
1821.3750,-2347,-1874
1821.3828,-2277,-2266
1821.3906,-2400,-2081
1821.3984,-2449,-1935
1821.4062,-2433,-1993
1821.4141,-2404,-1819
1821.4219,-2446,-1996
1821.4297,-2504,-2190
1821.4375,-2519,-1680
1821.4453,-2468,-1703
1821.4531,-2613,-2212
1821.4609,-2777,-2456
1821.4688,-2665,-2280
1821.4766,-2498,-1817
1821.4844,-2371,-1884
1821.4922,-2089,-2188
1821.5000,-1522,-1165
1821.5078,-909,-1224
1821.5156,-341,-2178
1821.5234,291,-1692
1821.5312,778,-1720
1821.5391,1166,-2168
1821.5469,1694,-1286
1821.5547,1801,-1378
1821.5625,1746,-2123
1821.5703,2012,-1439
1821.5781,1877,-1354
1821.5859,1346,-2050
1821.5938,1041,-1694
1821.6016,778,-1611
1821.6094,632,-1650
1821.6172,465,-1578
1821.6250,254,-1845
1821.6328,275,-1841
1821.6406,171,-1442
1821.6484,-14,-1242
1821.6562,-51,-1826
1821.6641,-310,-2269
1821.6719,-438,-1723
1821.6797,-412,-1657
1821.6875,-393,-2172
1821.6953,-530,-1866
1821.7031,-582,-1612
1821.7109,-656,-1945
1821.7188,-579,-1808
1821.7266,-622,-1978
1821.7344,-581,-1899
1821.7422,-773,-1686
1821.7500,-970,-2410
1821.7578,-885,-2143
1821.7656,-732,-1675
1821.7734,-971,-2325
1821.7812,-1055,-2526
1821.7891,-1061,-1796
1821.7969,-1101,-2157
1821.8047,-1083,-2424
1821.8125,-1171,-1822
1821.8203,-1275,-1717
1821.8281,-1188,-2682
1821.8359,-1153,-2332
1821.8438,-1211,-1664
1821.8516,-1195,-2245
1821.8594,-1304,-2960
1821.8672,-1502,-2256
1821.8750,-1433,-2092
1821.8828,-1329,-2448
1821.8906,-1314,-2585
1821.8984,-1485,-2174
1821.9062,-1541,-2259
1821.9141,-1360,-2313
1821.9219,-1437,-2348
1821.9297,-1601,-2304
1821.9375,-1475,-2581
1821.9453,-1379,-2305
1821.9531,-1442,-2199
1821.9609,-1508,-2688
1821.9688,-1434,-2739
1821.9766,-1251,-2401
1821.9844,-797,-2591
1821.9922,-276,-2514
1822.0000,132,-2218
1822.0078,611,-2051
1822.0156,1094,-2918
1822.0234,1268,-3597
1822.0312,1024,-2873
1822.0391,796,-2199
1822.0469,632,-3052
1822.0547,198,-3286
1822.0625,-171,-2441
1822.0703,-342,-2395
1822.0781,-503,-2844
1822.0859,-766,-2666
1822.0938,-813,-2478
1822.1016,-859,-2501
1822.1094,-1021,-2706
1822.1172,-1232,-2804
1822.1250,-1317,-2640
1822.1328,-1403,-2678
1822.1406,-1505,-2742
1822.1484,-1661,-2629
1822.1562,-1745,-2631
1822.1641,-1812,-2764
1822.1719,-1799,-2681
1822.1797,-1872,-2821
1822.1875,-2017,-2431
1822.1953,-2088,-2220
1822.2031,-2151,-3170
1822.2109,-2206,-3366
1822.2188,-2073,-2351
1822.2266,-2084,-2398
1822.2344,-2268,-2899
1822.2422,-2344,-2782
1822.2500,-2168,-2693
1822.2578,-2298,-2945
1822.2656,-2306,-2686
1822.2734,-2318,-2691
1822.2812,-2403,-2711
1822.2891,-2367,-2844
1822.2969,-2201,-2386
1822.3047,-2313,-2313
1822.3125,-2268,-2481
1822.3203,-2237,-3050
1822.3281,-2418,-3054
1822.3359,-2490,-2677
1822.3438,-2296,-2377
1822.3516,-2342,-2709
1822.3594,-2324,-2515
1822.3672,-2130,-2512
1822.3750,-2103,-2734
1822.3828,-2209,-2730
1822.3906,-2119,-2638
1822.3984,-2101,-2783
1822.4062,-2153,-2341
1822.4141,-2295,-2495
1822.4219,-2459,-2306
1822.4297,-2637,-2134
1822.4375,-2846,-2278
1822.4453,-3038,-2254
1822.4531,-3169,-1880
1822.4609,-3438,-1983
1822.4688,-3545,-1860
1822.4766,-3620,-1768
1822.4844,-3588,-1932
1822.4922,-3545,-1814
1822.5000,-3523,-1866
1822.5078,-3535,-2100
1822.5156,-3459,-2045
1822.5234,-3512,-2135
1822.5312,-3550,-2079
1822.5391,-3499,-2032
1822.5469,-3436,-2102
1822.5547,-3425,-2314
1822.5625,-3459,-2091
1822.5703,-3412,-1759
1822.5781,-3335,-1912
1822.5859,-3370,-2258
1822.5938,-3409,-2164
1822.6016,-3267,-2141
1822.6094,-3237,-2228
1822.6172,-3332,-1827
1822.6250,-3309,-1995
1822.6328,-3290,-2332
1822.6406,-3401,-2183
1822.6484,-3399,-2023
1822.6562,-3381,-2033
1822.6641,-3357,-2240
1822.6719,-3220,-2194
1822.6797,-3323,-2156
1822.6875,-3484,-2079
1822.6953,-3303,-1937
1822.7031,-3198,-1964
1822.7109,-3533,-2191
1822.7188,-3689,-2360
1822.7266,-3734,-2601
1822.7344,-3738,-2946
1822.7422,-3555,-2325
1822.7500,-3444,-2179
1822.7578,-3559,-2644
1822.7656,-3608,-2509
1822.7734,-3545,-1990
1822.7812,-3526,-2407
1822.7891,-3521,-2790
1822.7969,-3619,-2909
1822.8047,-3689,-2570
1822.8125,-3552,-2113
1822.8203,-3540,-2208
1822.8281,-3618,-2373
1822.8359,-3514,-2183
1822.8438,-3431,-2462
1822.8516,-3572,-2799
1822.8594,-3797,-2841
1822.8672,-3640,-2244
1822.8750,-3328,-2357
1822.8828,-3040,-2795
1822.8906,-2156,-2654
1822.8984,-1117,-2103
1822.9062,-520,-2415
1822.9141,22,-2873
1822.9219,48,-3003
1822.9297,-136,-2728
1822.9375,155,-2782
1822.9453,278,-2670
1822.9531,-115,-2667
1822.9609,-257,-2585
1822.9688,-485,-2791
1822.9766,-790,-2790
1822.9844,-969,-2717
1822.9922,-1206,-2384
1823.0000,-1417,-2601
1823.0078,-1522,-2810
1823.0156,-1634,-2685
1823.0234,-1607,-2441
1823.0312,-1700,-2409
1823.0391,-1720,-2214
1823.0469,-1655,-2242
1823.0547,-1893,-2772
1823.0625,-2071,-3000
1823.0703,-1982,-2614
1823.0781,-1929,-2354
1823.0859,-1962,-2479
1823.0938,-1988,-2653
1823.1016,-1990,-2490
1823.1094,-1948,-2530
1823.1172,-2009,-2454
1823.1250,-1890,-2603
1823.1328,-1842,-2546
1823.1406,-2031,-2633
1823.1484,-1977,-2372
1823.1562,-1935,-2439
1823.1641,-2061,-2658
1823.1719,-2063,-2718
1823.1797,-2181,-2264
1823.1875,-2197,-2549
1823.1953,-2056,-2838
1823.2031,-2311,-2647
1823.2109,-2467,-2738
1823.2188,-2193,-2786
1823.2266,-2067,-2362
1823.2344,-2233,-2516
1823.2422,-2431,-2875
1823.2500,-2486,-2500
1823.2578,-2382,-2567
1823.2656,-2134,-2798
1823.2734,-1841,-2551
1823.2812,-1310,-2135
1823.2891,-741,-1648
1823.2969,-391,-1533
1823.3047,-281,-1765
1823.3125,-242,-1252
1823.3203,-205,-949
1823.3281,-316,-1789
1823.3359,-508,-2016
1823.3438,-471,-1474
1823.3516,-689,-1352
1823.3594,-945,-2101
1823.3672,-836,-2076
1823.3750,-788,-1484
1823.3828,-1019,-1643
1823.3906,-996,-1959
1823.3984,-1017,-1705
1823.4062,-1160,-1717
1823.4141,-1102,-1985
1823.4219,-1037,-1745
1823.4297,-1121,-1795
1823.4375,-1136,-2057
1823.4453,-1077,-1930
1823.4531,-1138,-1688
1823.4609,-1073,-1779
1823.4688,-1180,-2031
1823.4766,-1374,-2168
1823.4844,-1286,-2018
1823.4922,-1219,-1883
1823.5000,-1384,-1992
1823.5078,-1270,-2011
1823.5156,-1277,-1536
1823.5234,-1382,-1410
1823.5312,-1220,-2199
1823.5391,-1248,-2573
1823.5469,-1601,-2313
1823.5547,-1577,-2123
1823.5625,-1466,-1835
1823.5703,-1469,-1415
1823.5781,-1581,-1992
1823.5859,-1703,-2264
1823.5938,-1794,-2060
1823.6016,-1633,-2222
1823.6094,-1603,-1992
1823.6172,-1784,-1846
1823.6250,-1750,-2070
1823.6328,-1670,-1847
1823.6406,-1834,-2006
1823.6484,-1863,-2354
1823.6562,-1797,-1970
1823.6641,-1812,-2161
1823.6719,-1898,-2300
1823.6797,-1960,-1971
1823.6875,-1920,-1948
1823.6953,-1894,-2225
1823.7031,-1988,-2433
1823.7109,-2048,-2436
1823.7188,-2015,-2021
1823.7266,-1924,-1614
1823.7344,-2006,-2233
1823.7422,-2074,-2536
1823.7500,-2101,-2544
1823.7578,-2146,-2417
1823.7656,-2132,-2030
1823.7734,-1914,-2118
1823.7812,-1933,-2185
1823.7891,-2066,-2103
1823.7969,-1969,-2392
1823.8047,-2017,-2442
1823.8125,-2236,-2418
1823.8203,-2083,-2187
1823.8281,-2038,-1998
1823.8359,-2175,-2545
1823.8438,-2155,-2535
1823.8516,-2136,-1953
1823.8594,-2126,-2233
1823.8672,-2067,-2546
1823.8750,-2227,-2275
1823.8828,-2333,-2335
1823.8906,-2046,-2161
1823.8984,-2113,-2286
1823.9062,-2289,-2788
1823.9141,-2441,-2324
1823.9219,-2348,-1662
1823.9297,-2306,-2415
1823.9375,-2348,-2843
1823.9453,-2470,-2454
1823.9531,-2384,-2311
1823.9609,-2362,-2327
1823.9688,-2415,-2073
1823.9766,-2308,-1891
1823.9844,-2399,-2520
1823.9922,-2652,-3042
1824.0000,-2447,-2262
1824.0078,-2278,-1683
1824.0156,-2424,-2477
1824.0234,-2430,-2691
1824.0312,-2527,-2114
1824.0391,-2572,-2316
1824.0469,-2249,-2548
1824.0547,-2464,-2562
1824.0625,-2882,-2493
1824.0703,-2961,-2360
1824.0781,-3251,-2903
1824.0859,-3660,-3109
1824.0938,-3677,-2837
1824.1016,-3688,-3031
1824.1094,-3836,-3303
1824.1172,-3853,-3184
1824.1250,-3792,-3065
1824.1328,-3759,-2903
1824.1406,-3782,-3056
1824.1484,-3820,-3358
1824.1562,-3816,-3021
1824.1641,-3758,-2819
1824.1719,-3694,-3174
1824.1797,-3840,-2891
1824.1875,-3798,-2801
1824.1953,-3602,-2984
1824.2031,-3609,-2999
1824.2109,-3711,-3025
1824.2188,-3673,-3079
1824.2266,-3641,-2710
1824.2344,-3713,-2916
1824.2422,-3758,-3225
1824.2500,-3656,-3006
1824.2578,-3598,-2983
1824.2656,-3594,-2946
1824.2734,-3613,-2926
1824.2812,-3597,-2883
1824.2891,-3709,-2784
1824.2969,-3715,-2804
1824.3047,-3651,-2823
1824.3125,-3579,-2710
1824.3203,-3663,-3023
1824.3281,-3744,-3096
1824.3359,-3604,-2755
1824.3438,-3591,-2734
1824.3516,-3839,-2956
1824.3594,-3835,-2877
1824.3672,-3692,-2959
1824.3750,-3630,-2846
1824.3828,-3578,-2992
1824.3906,-3781,-3189
1824.3984,-3754,-2801
1824.4062,-3550,-2524
1824.4141,-3529,-2766
1824.4219,-3489,-2752
1824.4297,-3432,-2837
1824.4375,-3768,-3121
1824.4453,-3761,-2761
1824.4531,-3640,-2653
1824.4609,-3710,-3004
1824.4688,-3754,-2926
1824.4766,-3661,-2849
1824.4844,-3731,-2948
1824.4922,-3665,-3020
1824.5000,-3658,-2784
1824.5078,-3643,-2815
1824.5156,-3650,-2882
1824.5234,-3723,-2933
1824.5312,-3628,-2757
1824.5391,-3586,-2707
1824.5469,-3674,-2919
1824.5547,-3676,-3026
1824.5625,-3578,-2875
1824.5703,-3642,-2990
1824.5781,-3611,-2903
1824.5859,-3626,-2390
1824.5938,-3470,-2492
1824.6016,-3349,-3144
1824.6094,-3657,-2779
1824.6172,-3806,-2421
1824.6250,-3565,-2908
1824.6328,-3481,-2753
1824.6406,-3570,-2726
1824.6484,-3540,-2777
1824.6562,-3505,-2418
1824.6641,-3471,-2538
1824.6719,-3560,-2847
1824.6797,-3595,-2235
1824.6875,-3545,-2461
1824.6953,-3534,-3129
1824.7031,-3540,-2685
1824.7109,-3551,-2312
1824.7188,-3493,-2813
1824.7266,-3544,-2716
1824.7344,-3635,-2615
1824.7422,-3660,-2749
1824.7500,-3695,-2638
1824.7578,-3650,-2789
1824.7656,-3484,-2722
1824.7734,-3585,-2352
1824.7812,-3651,-2691
1824.7891,-3480,-2937
1824.7969,-3367,-2709
1824.8047,-3401,-2574
1824.8125,-3464,-2397
1824.8203,-3492,-2528
1824.8281,-3445,-2782
1824.8359,-3334,-2396
1824.8438,-3385,-2665
1824.8516,-3547,-2801
1824.8594,-3338,-2368
1824.8672,-3388,-2595
1824.8750,-3570,-2783
1824.8828,-3332,-2444
1824.8906,-3179,-2584
1824.8984,-3478,-2848
1824.9062,-3436,-2636
1824.9141,-3277,-2526
1824.9219,-3185,-2421
1824.9297,-3299,-2485
1824.9375,-3410,-2492
1824.9453,-3202,-2500
1824.9531,-3120,-2742
1824.9609,-3134,-2456
1824.9688,-3221,-2404
1824.9766,-3205,-2757
1824.9844,-3162,-2551
1824.9922,-3169,-2275
1825.0000,-3223,-2339
