registro,modo,lado,metodo,bandwidth_B,SpSmooth_s,shift_s,n,Pearson,MAE,RMSE,bias
L04301923,bilateral,derecha,CWT Morlet,1.5,30,27,428700,0.9707575671827492,3.09207580033104,3.5076240726341448,2.603015727167513
L04301923,bilateral,derecha,CWT Morlet,1.5,30,28,428640,0.9705387462329143,3.0928944546573667,3.511183917584075,2.602757707717597
L04301923,bilateral,derecha,CWT Morlet,1.5,30,29,428580,0.9703352279064876,3.0936010326780363,3.5144783696194324,2.6025001878572986
L04301923,bilateral,derecha,CWT Morlet,1.5,30,30,428520,0.9701486113043069,3.09421706569366,3.517488493987359,2.602255652270972
L04301923,bilateral,derecha,CWT Morlet,3.0,30,0,430320,0.9753402005861387,2.7690406719280007,3.157770402253487,2.290943676822332
L04301923,bilateral,derecha,CWT Morlet,3.0,30,1,430260,0.9754901917670403,2.768734760334894,3.154660503592486,2.2907660298809613
L04301923,bilateral,derecha,CWT Morlet,3.0,30,2,430200,0.9756215503946681,2.7685897534659736,3.15192973523616,2.290608592587492
L04301923,bilateral,derecha,CWT Morlet,3.0,30,3,430140,0.9757339119510694,2.768575082064261,3.1495724237597056,2.2904476864894256
L04301923,bilateral,derecha,CWT Morlet,3.0,30,4,430080,0.9758288210989983,2.768713214307699,3.147553002391708,2.2902821002042524
L04301923,bilateral,derecha,CWT Morlet,3.0,30,5,430020,0.9758979855138201,2.7690842469241392,3.146056709547402,2.2901325599533444
L04301923,bilateral,derecha,CWT Morlet,3.0,30,6,429960,0.9759125740676559,2.7697051334781038,3.14562494094824,2.28997115212983
L04301923,bilateral,derecha,CWT Morlet,3.0,30,7,429900,0.9758688066376294,2.7706088185218896,3.1463361593992336,2.2898099822325633
L04301923,bilateral,derecha,CWT Morlet,3.0,30,8,429840,0.975772506937037,2.7717344744112307,3.148076343406704,2.2896543490353953
L04301923,bilateral,derecha,CWT Morlet,3.0,30,9,429780,0.9756281478903173,2.773095236266839,3.1507490129842104,2.289496222547216
L04301923,bilateral,derecha,CWT Morlet,3.0,30,10,429720,0.9754431822358605,2.774608099185466,3.154203646493683,2.2893299472591244
L04301923,bilateral,derecha,CWT Morlet,3.0,30,11,429660,0.9752224310876795,2.7763208644365003,3.1583584733132923,2.289174388749699
L04301923,bilateral,derecha,CWT Morlet,3.0,30,12,429600,0.9749712762585984,2.778199148239691,3.163090634862297,2.2890086084062937
L04301923,bilateral,derecha,CWT Morlet,3.0,30,13,429540,0.9746951197744753,2.7802754950662956,3.1682959349199455,2.2888362201945216
L04301923,bilateral,derecha,CWT Morlet,3.0,30,14,429480,0.9743978880001791,2.782537782216086,3.17388778875672,2.2886518005298147
L04301923,bilateral,derecha,CWT Morlet,3.0,30,15,429420,0.9740842556879751,2.784945323776231,3.179787155688884,2.2884713388983875
L04301923,bilateral,derecha,CWT Morlet,3.0,30,16,429360,0.9737586683661251,2.787443570940968,3.1858950829399513,2.2882754053071124
L04301923,bilateral,derecha,CWT Morlet,3.0,30,17,429300,0.9734253221879672,2.789973619915454,3.1921335880704507,2.2880663527303056
L04301923,bilateral,derecha,CWT Morlet,3.0,30,18,429240,0.9730886181397681,2.7924868371911913,3.198414341446857,2.2878402928920503
L04301923,bilateral,derecha,CWT Morlet,3.0,30,19,429180,0.9727514678427674,2.7950308366383747,3.2046988329732176,2.2876242201283077
L04301923,bilateral,derecha,CWT Morlet,3.0,30,20,429120,0.9724173934088931,2.7975951774365817,3.2109219094983668,2.287420007213512
L04301923,bilateral,derecha,CWT Morlet,3.0,30,21,429060,0.9720888945893167,2.800103442359926,3.21702455532383,2.2872110061288473
L04301923,bilateral,derecha,CWT Morlet,3.0,30,22,429000,0.9717671158486813,2.8025202699122045,3.2229821127431317,2.286988894295933
L04301923,bilateral,derecha,CWT Morlet,3.0,30,23,428940,0.9714532283968909,2.8048127263461877,3.2287786302384687,2.2867665518239844
L04301923,bilateral,derecha,CWT Morlet,3.0,30,24,428880,0.971148351393306,2.806963682501516,3.234386338480248,2.286530329931472
L04301923,bilateral,derecha,CWT Morlet,3.0,30,25,428820,0.9708539753741924,2.8089536797251267,3.239779866739649,2.2862830643120318
L04301923,bilateral,derecha,CWT Morlet,3.0,30,26,428760,0.9705722196350112,2.810807961869629,3.244918417195347,2.2860211631361835
L04301923,bilateral,derecha,CWT Morlet,3.0,30,27,428700,0.970304222565555,2.8125210503667435,3.249778039007161,2.285748810434437
L04301923,bilateral,derecha,CWT Morlet,3.0,30,28,428640,0.9700512515072558,2.8140974225010718,3.254352837807319,2.285487474572209
L04301923,bilateral,derecha,CWT Morlet,3.0,30,29,428580,0.9698153822886374,2.815533822350118,3.25860003739698,2.2852270612616317
L04301923,bilateral,derecha,CWT Morlet,3.0,30,30,428520,0.9695983372986029,2.816818142122851,3.2624955740233066,2.2849784935097337
L04301923,bilateral,derecha,CWT Morlet,6.0,30,0,430320,0.9753318631236787,2.5695073025365525,2.9765271168879006,2.0676472064703724
L04301923,bilateral,derecha,CWT Morlet,6.0,30,1,430260,0.9755073102932346,2.569061497866842,2.972685482415187,2.0674714946643484
L04301923,bilateral,derecha,CWT Morlet,6.0,30,2,430200,0.975660867846475,2.568791238562485,2.9693138270140613,2.0673152445569927
L04301923,bilateral,derecha,CWT Morlet,6.0,30,3,430140,0.9757924302833259,2.56870683554824,2.9664038628911964,2.067156248546497
L04301923,bilateral,derecha,CWT Morlet,6.0,30,4,430080,0.9759035115231456,2.5687833388045753,2.96391923350879,2.066991563889885
L04301923,bilateral,derecha,CWT Morlet,6.0,30,5,430020,0.9759840718204205,2.5691022139461075,2.9620922221670867,2.0668421841045874
L04301923,bilateral,derecha,CWT Morlet,6.0,30,6,429960,0.9760018609609968,2.56977110451699,2.961577930510853,2.0666812677850097
L04301923,bilateral,derecha,CWT Morlet,6.0,30,7,429900,0.9759516811421983,2.5707750701304137,2.962489677751834,2.0665196492609184
L04301923,bilateral,derecha,CWT Morlet,6.0,30,8,429840,0.9758401445329623,2.57205228431891,2.964687716920192,2.06636256016367
L04301923,bilateral,derecha,CWT Morlet,6.0,30,9,429780,0.9756729632865289,2.5735796076806325,2.968042508910622,2.066203005762177
L04301923,bilateral,derecha,CWT Morlet,6.0,30,10,429720,0.9754585021195369,2.5753263832657303,2.9723730346168105,2.066035387988114
L04301923,bilateral,derecha,CWT Morlet,6.0,30,11,429660,0.975202744900656,2.5773287957764923,2.9775632798056644,2.0658768020768923
L04301923,bilateral,derecha,CWT Morlet,6.0,30,12,429600,0.9749120253001804,2.579592943867213,2.9834633290477472,2.065707557111973
L04301923,bilateral,derecha,CWT Morlet,6.0,30,13,429540,0.974592596429342,2.5821311845721953,2.9899423822986018,2.0655304697903305
L04301923,bilateral,derecha,CWT Morlet,6.0,30,14,429480,0.9742492833591436,2.5849359476065605,2.996888879485132,2.0653409107134015
L04301923,bilateral,derecha,CWT Morlet,6.0,30,15,429420,0.9738874332377697,2.5879591077755904,3.004202348939525,2.0651548506808775
L04301923,bilateral,derecha,CWT Morlet,6.0,30,16,429360,0.9735121265235396,2.5911840371437953,3.011765123607127,2.0649549057893775
L04301923,bilateral,derecha,CWT Morlet,6.0,30,17,429300,0.9731282435265275,2.5945385227615505,3.019478711985831,2.0647417174212936
L04301923,bilateral,derecha,CWT Morlet,6.0,30,18,429240,0.9727405819094147,2.5979673358143915,3.027241507408624,2.06451267795408
L04301923,bilateral,derecha,CWT Morlet,6.0,30,19,429180,0.972352537837589,2.6013856553472245,3.0349996056180863,2.0642935329648755
L04301923,bilateral,derecha,CWT Morlet,6.0,30,20,429120,0.9719680127576265,2.604791910989594,3.042675305932661,2.064086115091214
L04301923,bilateral,derecha,CWT Morlet,6.0,30,21,429060,0.971589890251291,2.6082085812932823,3.050199716969878,2.0638740289164583
L04301923,bilateral,derecha,CWT Morlet,6.0,30,22,429000,0.9712197085460011,2.611532956079316,3.057539709619579,2.0636504020988373
L04301923,bilateral,derecha,CWT Morlet,6.0,30,23,428940,0.9708588635997195,2.614732101555099,3.0646732809432327,2.063426351978341
L04301923,bilateral,derecha,CWT Morlet,6.0,30,24,428880,0.970508654653183,2.617773269392332,3.071569360952752,2.063189675580757
L04301923,bilateral,derecha,CWT Morlet,6.0,30,25,428820,0.9701707011374134,2.6206448516391507,3.0781984672317173,2.0629428570350217
L04301923,bilateral,derecha,CWT Morlet,6.0,30,26,428760,0.9698471197851272,2.623405359707154,3.0845184605550737,2.0626835226628635
L04301923,bilateral,derecha,CWT Morlet,6.0,30,27,428700,0.9695391829646031,2.6259656173120645,3.090501322084329,2.0624137935796636
L04301923,bilateral,derecha,CWT Morlet,6.0,30,28,428640,0.9692482059672293,2.62838624468354,3.096138517386531,2.0621542873166203
L04301923,bilateral,derecha,CWT Morlet,6.0,30,29,428580,0.9689762332133861,2.6306529356194357,3.1013867878204104,2.0618962774606477
L04301923,bilateral,derecha,CWT Morlet,6.0,30,30,428520,0.9687250768467847,2.6327196721748702,3.1062184401194437,2.0616492238585864
L04301923,bilateral,derecha,CWT Morlet,12.0,30,0,430320,0.9747368674287193,2.410579649181552,2.84619069572413,1.887076450442659
L04301923,bilateral,derecha,CWT Morlet,12.0,30,1,430260,0.9749448899666211,2.409839287124918,2.841440354104175,1.8869110495799861
L04301923,bilateral,derecha,CWT Morlet,12.0,30,2,430200,0.9751271018135126,2.4093761603096158,2.837267372762892,1.8867639550074398
L04301923,bilateral,derecha,CWT Morlet,12.0,30,3,430140,0.9752836097123063,2.4091585937844875,2.833661346956736,1.8866145600264876
L04301923,bilateral,derecha,CWT Morlet,12.0,30,4,430080,0.9754157344446508,2.409158455837486,2.830589757323761,1.8864581829811358
L04301923,bilateral,derecha,CWT Morlet,12.0,30,5,430020,0.975511278098932,2.4094517194009404,2.8283428840250733,1.8863153874099878
L04301923,bilateral,derecha,CWT Morlet,12.0,30,6,429960,0.9755345038826312,2.4101723229877123,2.8276931843949304,1.8861608632495594
L04301923,bilateral,derecha,CWT Morlet,12.0,30,7,429900,0.9754785953256593,2.4113040334555693,2.8287955773887807,1.8860040682784835
L04301923,bilateral,derecha,CWT Morlet,12.0,30,8,429840,0.9753509695418094,2.4127435552118106,2.831483880707498,1.8858503159886408
L04301923,bilateral,derecha,CWT Morlet,12.0,30,9,429780,0.9751587914429954,2.4144822528857772,2.8355887582695725,1.885693107216287
L04301923,bilateral,derecha,CWT Morlet,12.0,30,10,429720,0.9749114654029283,2.416527235434308,2.840894764912543,1.8855271382898158
L04301923,bilateral,derecha,CWT Morlet,12.0,30,11,429660,0.9746163103876871,2.4189269519752434,2.8472459020915415,1.8853682662752358
L04301923,bilateral,derecha,CWT Morlet,12.0,30,12,429600,0.974280808379092,2.4216790320920514,2.8544592366079677,1.8851983370582002
L04301923,bilateral,derecha,CWT Morlet,12.0,30,13,429540,0.9739121986716324,2.4248138955278513,2.8623727707857944,1.8850200494087532
L04301923,bilateral,derecha,CWT Morlet,12.0,30,14,429480,0.9735163106003456,2.4283398035471135,2.8708462138385094,1.8848288265421933
L04301923,bilateral,derecha,CWT Morlet,12.0,30,15,429420,0.973099212411351,2.432192395536186,2.8797558086473494,1.8846405627745482
L04301923,bilateral,derecha,CWT Morlet,12.0,30,16,429360,0.9726666326497853,2.436355292737849,2.8889641994300908,1.884439354908226
L04301923,bilateral,derecha,CWT Morlet,12.0,30,17,429300,0.9722242231247833,2.44074369882923,2.8983493934979743,1.8842243784632002
L04301923,bilateral,derecha,CWT Morlet,12.0,30,18,429240,0.9717773031670693,2.445239025727275,2.907794216421167,1.8839947552633378
L04301923,bilateral,derecha,CWT Morlet,12.0,30,19,429180,0.9713298728192873,2.4498468462730396,2.917226696792183,1.8837752880668612
L04301923,bilateral,derecha,CWT Morlet,12.0,30,20,429120,0.9708862936094279,2.454514056519023,2.926554781787791,1.8835671644092202
L04301923,bilateral,derecha,CWT Morlet,12.0,30,21,429060,0.970449913166946,2.459178637764023,2.9356980456298616,1.8833549366420577
L04301923,bilateral,derecha,CWT Morlet,12.0,30,22,429000,0.970022649795784,2.4637501034659826,2.944614822097489,1.8831328687521944
L04301923,bilateral,derecha,CWT Morlet,12.0,30,23,428940,0.9696061598527832,2.4682133919124043,2.9532768026674536,1.8829106346847724
L04301923,bilateral,derecha,CWT Morlet,12.0,30,24,428880,0.9692019461460502,2.472574437533037,2.961648741580092,1.8826770362859575
L04301923,bilateral,derecha,CWT Morlet,12.0,30,25,428820,0.9688117470079347,2.4767748952031257,2.969697757282313,1.8824341938840552
L04301923,bilateral,derecha,CWT Morlet,12.0,30,26,428760,0.9684376917643726,2.4807292470480857,2.9773808500652033,1.882179927826306
L04301923,bilateral,derecha,CWT Morlet,12.0,30,27,428700,0.9680811801340217,2.484428926716116,2.984666883101874,1.8819144631134983
L04301923,bilateral,derecha,CWT Morlet,12.0,30,28,428640,0.9677436881469207,2.4879481682124234,2.9915429460596212,1.8816578969019349
L04301923,bilateral,derecha,CWT Morlet,12.0,30,29,428580,0.967427326316101,2.491202681478278,2.9979640787785176,1.881402894605933
L04301923,bilateral,derecha,CWT Morlet,12.0,30,30,428520,0.9671340259469285,2.494201902761446,3.0038991228572245,1.8811579232674287
